step,train_loss,val_loss,lr,sec_per_step
34200,1.09041,,2.269349e-04,0.078
34300,1.05721,,2.265217e-04,0.079
34400,1.08319,,2.261077e-04,0.078
34500,1.05894,,2.256930e-04,0.079
34600,1.10666,,2.252775e-04,0.079
34700,1.08371,,2.248611e-04,0.079
34800,1.03883,,2.244441e-04,0.079
34900,1.06753,,2.240262e-04,0.079
35000,1.07456,0.96751,2.236076e-04,0.079
35100,1.06713,,2.231883e-04,0.079
35200,1.10108,,2.227682e-04,0.079
35300,1.04357,,2.223473e-04,0.079
35400,1.06704,,2.219257e-04,0.079
35500,1.08542,,2.215034e-04,0.079
35600,1.03999,,2.210803e-04,0.079
35700,1.06418,,2.206565e-04,0.079
35800,1.02847,,2.202320e-04,0.079
35900,1.04890,,2.198067e-04,0.079
36000,1.04689,0.96210,2.193807e-04,0.079
36100,1.04296,,2.189541e-04,0.079
36200,1.05512,,2.185267e-04,0.079
36300,1.05010,,2.180986e-04,0.079
36400,1.05765,,2.176698e-04,0.079
36500,1.06679,,2.172403e-04,0.079
36600,1.06538,,2.168101e-04,0.079
36700,1.05783,,2.163792e-04,0.079
36800,1.05263,,2.159477e-04,0.079
36900,1.03022,,2.155155e-04,0.079
37000,1.06333,0.95857,2.150826e-04,0.079
37100,1.04925,,2.146490e-04,0.079
37200,0.99678,,2.142148e-04,0.079
37300,1.02873,,2.137799e-04,0.079
37400,1.02343,,2.133443e-04,0.079
37500,1.04111,,2.129081e-04,0.079
37600,1.03306,,2.124713e-04,0.079
37700,0.99991,,2.120338e-04,0.079
37800,1.02064,,2.115956e-04,0.079
37900,1.05392,,2.111569e-04,0.079
38000,1.04161,0.95056,2.107175e-04,0.079
38100,1.02953,,2.102775e-04,0.079
38200,1.05821,,2.098369e-04,0.079
38300,1.05335,,2.093956e-04,0.079
38400,1.03567,,2.089538e-04,0.079
38500,1.03054,,2.085113e-04,0.079
38600,1.04175,,2.080682e-04,0.079
38700,1.03575,,2.076246e-04,0.079
38800,1.03125,,2.071803e-04,0.079
38900,1.01946,,2.067355e-04,0.079
39000,1.02382,0.94590,2.062901e-04,0.079
39100,1.03147,,2.058440e-04,0.079
39200,1.03674,,2.053975e-04,0.079
39300,1.03168,,2.049503e-04,0.079
39400,1.04571,,2.045026e-04,0.079
39500,1.01577,,2.040543e-04,0.079
39600,1.00486,,2.036055e-04,0.079
39700,1.00899,,2.031561e-04,0.079
39800,1.01369,,2.027062e-04,0.079
39900,1.00679,,2.022558e-04,0.079
40000,1.02377,0.93742,2.018048e-04,0.079
40100,1.01510,,2.013532e-04,0.079
40200,1.02007,,2.009012e-04,0.079
40300,1.04470,,2.004486e-04,0.079
40400,1.02245,,1.999955e-04,0.079
40500,1.00591,,1.995419e-04,0.079
40600,1.02422,,1.990877e-04,0.079
40700,0.98908,,1.986331e-04,0.079
40800,1.01181,,1.981780e-04,0.079
40900,1.01431,,1.977223e-04,0.079
41000,1.05161,0.92747,1.972662e-04,0.079
41100,0.99942,,1.968096e-04,0.079
41200,1.00466,,1.963525e-04,0.079
41300,1.02644,,1.958950e-04,0.079
41400,1.02924,,1.954370e-04,0.079
41500,1.02804,,1.949785e-04,0.079
41600,1.03860,,1.945195e-04,0.079
41700,1.01163,,1.940601e-04,0.079
41800,0.99701,,1.936002e-04,0.079
41900,0.99248,,1.931399e-04,0.079
42000,1.02963,0.92604,1.926791e-04,0.079
42100,0.98752,,1.922179e-04,0.079
42200,1.02995,,1.917563e-04,0.079
42300,1.00922,,1.912942e-04,0.079
42400,1.03499,,1.908318e-04,0.079
42500,0.97832,,1.903688e-04,0.079
42600,0.99868,,1.899055e-04,0.079
42700,0.97427,,1.894418e-04,0.079
42800,0.96205,,1.889777e-04,0.079
42900,1.00928,,1.885131e-04,0.079
43000,1.00769,0.91386,1.880482e-04,0.079
43100,0.98882,,1.875829e-04,0.079
43200,0.98548,,1.871172e-04,0.079
43300,1.02038,,1.866511e-04,0.079
43400,0.98400,,1.861846e-04,0.079
43500,1.01621,,1.857178e-04,0.079
43600,1.01825,,1.852505e-04,0.079
43700,0.95558,,1.847830e-04,0.079
43800,1.01556,,1.843150e-04,0.079
43900,0.98929,,1.838468e-04,0.079
44000,0.97186,0.90105,1.833781e-04,0.079
44100,0.97821,,1.829092e-04,0.079
44200,0.97114,,1.824399e-04,0.079
44300,0.98151,,1.819702e-04,0.079
44400,0.95934,,1.815002e-04,0.079
44500,0.96856,,1.810300e-04,0.079
44600,0.98714,,1.805593e-04,0.079
44700,0.99124,,1.800884e-04,0.079
44800,0.98334,,1.796172e-04,0.079
44900,0.99934,,1.791456e-04,0.079
45000,0.97691,0.89830,1.786738e-04,0.079
45100,0.98850,,1.782017e-04,0.079
45200,1.01165,,1.777292e-04,0.079
45300,0.97370,,1.772565e-04,0.079
45400,0.98409,,1.767835e-04,0.079
45500,0.99849,,1.763103e-04,0.079
45600,0.99605,,1.758367e-04,0.079
45700,0.99038,,1.753629e-04,0.079
45800,0.96230,,1.748889e-04,0.079
45900,0.99295,,1.744146e-04,0.079
46000,0.98917,0.89084,1.739400e-04,0.079
46100,0.98049,,1.734652e-04,0.079
46200,1.01431,,1.729901e-04,0.079
