step,train_loss,val_loss,lr,sec_per_step
22000,0.37828,0.34212,2.202613e-04,0.110
22100,0.38274,,2.195424e-04,0.110
22200,0.37586,,2.188215e-04,0.110
22300,0.39978,,2.180986e-04,0.110
22400,0.40728,,2.173737e-04,0.110
22500,0.38153,,2.166468e-04,0.110
22600,0.38583,,2.159179e-04,0.110
22700,0.38226,,2.151871e-04,0.110
22800,0.36217,,2.144544e-04,0.111
22900,0.37936,,2.137198e-04,0.111
23000,0.39453,0.32626,2.129834e-04,0.111
23100,0.38816,,2.122451e-04,0.111
23200,0.38014,,2.115049e-04,0.111
23300,0.38562,,2.107630e-04,0.111
23400,0.36599,,2.100193e-04,0.111
23500,0.36475,,2.092738e-04,0.111
23600,0.37835,,2.085266e-04,0.111
23700,0.36190,,2.077776e-04,0.111
23800,0.36565,,2.070270e-04,0.111
23900,0.38219,,2.062747e-04,0.111
24000,0.37022,0.31567,2.055207e-04,0.111
24100,0.36223,,2.047651e-04,0.111
24200,0.35189,,2.040079e-04,0.111
24300,0.36899,,2.032492e-04,0.111
24400,0.34331,,2.024888e-04,0.111
24500,0.36812,,2.017269e-04,0.111
24600,0.35401,,2.009635e-04,0.111
24700,0.35846,,2.001987e-04,0.111
24800,0.35900,,1.994323e-04,0.111
24900,0.34810,,1.986645e-04,0.111
25000,0.34182,0.28923,1.978952e-04,0.111
25100,0.36710,,1.971246e-04,0.111
25200,0.32303,,1.963525e-04,0.111
25300,0.33273,,1.955792e-04,0.111
25400,0.32416,,1.948044e-04,0.111
25500,0.34533,,1.940284e-04,0.111
25600,0.34721,,1.932511e-04,0.111
25700,0.32445,,1.924724e-04,0.111
25800,0.32674,,1.916926e-04,0.111
25900,0.32257,,1.909115e-04,0.111
26000,0.32762,0.28170,1.901293e-04,0.111
26100,0.32752,,1.893458e-04,0.111
26200,0.32467,,1.885612e-04,0.111
26300,0.32631,,1.877755e-04,0.111
26400,0.32821,,1.869886e-04,0.110
26500,0.31959,,1.862007e-04,0.110
26600,0.31319,,1.854117e-04,0.110
26700,0.31471,,1.846217e-04,0.110
26800,0.30465,,1.838306e-04,0.110
26900,0.31022,,1.830386e-04,0.110
27000,0.29927,0.27036,1.822456e-04,0.110
27100,0.29052,,1.814516e-04,0.110
27200,0.29620,,1.806567e-04,0.110
27300,0.30741,,1.798610e-04,0.110
27400,0.31122,,1.790643e-04,0.110
27500,0.29686,,1.782668e-04,0.110
27600,0.27634,,1.774685e-04,0.110
27700,0.28661,,1.766693e-04,0.110
27800,0.29497,,1.758694e-04,0.110
27900,0.28475,,1.750687e-04,0.110
28000,0.28704,0.24979,1.742673e-04,0.110
28100,0.29042,,1.734652e-04,0.110
28200,0.29100,,1.726624e-04,0.110
28300,0.27224,,1.718589e-04,0.110
28400,0.28734,,1.710547e-04,0.110
28500,0.28712,,1.702500e-04,0.110
28600,0.28502,,1.694447e-04,0.110
28700,0.27664,,1.686388e-04,0.110
28800,0.29196,,1.678323e-04,0.110
28900,0.28519,,1.670253e-04,0.110
29000,0.26091,0.23134,1.662179e-04,0.110
29100,0.26202,,1.654099e-04,0.110
29200,0.28218,,1.646015e-04,0.110
29300,0.27413,,1.637927e-04,0.110
29400,0.26681,,1.629834e-04,0.110
29500,0.26778,,1.621738e-04,0.110
29600,0.27402,,1.613638e-04,0.110
29700,0.26543,,1.605535e-04,0.110
29800,0.25653,,1.597429e-04,0.110
29900,0.26617,,1.589320e-04,0.110
30000,0.25569,0.22185,1.581208e-04,0.110
30100,0.26734,,1.573094e-04,0.110
30200,0.25205,,1.564978e-04,0.111
30300,0.25605,,1.556860e-04,0.111
30400,0.24928,,1.548740e-04,0.111
30500,0.25330,,1.540619e-04,0.111
30600,0.25124,,1.532497e-04,0.111
30700,0.24706,,1.524373e-04,0.111
30800,0.24304,,1.516249e-04,0.111
30900,0.25553,,1.508125e-04,0.111
31000,0.25395,0.20335,1.500000e-04,0.111
31100,0.24632,,1.491875e-04,0.111
31200,0.25158,,1.483751e-04,0.111
31300,0.25158,,1.475627e-04,0.111
31400,0.24836,,1.467503e-04,0.111
31500,0.22963,,1.459381e-04,0.111
31600,0.22467,,1.451260e-04,0.111
31700,0.24358,,1.443140e-04,0.111
31800,0.23495,,1.435022e-04,0.111
31900,0.23801,,1.426906e-04,0.111
32000,0.23767,0.20585,1.418792e-04,0.111
32100,0.23862,,1.410680e-04,0.111
32200,0.24194,,1.402571e-04,0.111
32300,0.23508,,1.394465e-04,0.111
32400,0.23573,,1.386362e-04,0.111
32500,0.23245,,1.378262e-04,0.111
32600,0.23400,,1.370166e-04,0.111
32700,0.23699,,1.362073e-04,0.111
32800,0.23188,,1.353985e-04,0.111
32900,0.23586,,1.345901e-04,0.111
33000,0.22809,0.18607,1.337821e-04,0.111
33100,0.22712,,1.329747e-04,0.111
33200,0.23517,,1.321677e-04,0.111
33300,0.22605,,1.313612e-04,0.111
33400,0.21498,,1.305553e-04,0.111
33500,0.21738,,1.297500e-04,0.111
33600,0.21555,,1.289453e-04,0.111
33700,0.22563,,1.281411e-04,0.111
