step,train_loss,val_loss,lr,sec_per_step
14200,1.31128,,2.886738e-04,0.078
14300,1.31013,,2.884897e-04,0.079
14400,1.31198,,2.883043e-04,0.078
14500,1.28575,,2.881174e-04,0.078
14600,1.29517,,2.879292e-04,0.079
14700,1.28623,,2.877395e-04,0.079
14800,1.30704,,2.875484e-04,0.079
14900,1.30524,,2.873558e-04,0.079
15000,1.27097,1.18380,2.871619e-04,0.079
15100,1.25906,,2.869665e-04,0.079
15200,1.26037,,2.867698e-04,0.079
15300,1.27523,,2.865716e-04,0.079
15400,1.25614,,2.863721e-04,0.079
15500,1.26268,,2.861711e-04,0.079
15600,1.26644,,2.859687e-04,0.079
15700,1.27792,,2.857650e-04,0.079
15800,1.28221,,2.855598e-04,0.079
15900,1.24537,,2.853533e-04,0.079
16000,1.23996,1.16952,2.851453e-04,0.079
16100,1.24873,,2.849360e-04,0.079
16200,1.25888,,2.847253e-04,0.079
16300,1.25230,,2.845132e-04,0.079
16400,1.27180,,2.842997e-04,0.079
16500,1.29695,,2.840848e-04,0.079
16600,1.23940,,2.838686e-04,0.079
16700,1.26292,,2.836510e-04,0.079
16800,1.26983,,2.834320e-04,0.079
16900,1.27578,,2.832116e-04,0.079
17000,1.25111,1.14296,2.829899e-04,0.079
17100,1.25258,,2.827668e-04,0.079
17200,1.25709,,2.825423e-04,0.079
17300,1.27291,,2.823165e-04,0.079
17400,1.24625,,2.820893e-04,0.079
17500,1.25303,,2.818608e-04,0.079
17600,1.22352,,2.816309e-04,0.079
17700,1.27034,,2.813996e-04,0.079
17800,1.24177,,2.811670e-04,0.079
17900,1.21433,,2.809331e-04,0.080
18000,1.23830,1.14164,2.806978e-04,0.080
18100,1.26982,,2.804612e-04,0.080
18200,1.23575,,2.802232e-04,0.080
18300,1.23374,,2.799839e-04,0.080
18400,1.23032,,2.797432e-04,0.080
18500,1.23473,,2.795012e-04,0.080
18600,1.26305,,2.792579e-04,0.080
18700,1.23622,,2.790133e-04,0.080
18800,1.22732,,2.787673e-04,0.080
18900,1.20309,,2.785200e-04,0.080
19000,1.21929,1.12896,2.782714e-04,0.080
19100,1.22761,,2.780215e-04,0.080
19200,1.22041,,2.777702e-04,0.080
19300,1.19187,,2.775177e-04,0.080
19400,1.17148,,2.772638e-04,0.080
19500,1.21730,,2.770086e-04,0.080
19600,1.24331,,2.767521e-04,0.080
19700,1.20138,,2.764944e-04,0.080
19800,1.19812,,2.762353e-04,0.080
19900,1.18968,,2.759749e-04,0.080
20000,1.19335,1.11921,2.757132e-04,0.080
20100,1.21794,,2.754502e-04,0.080
20200,1.21330,,2.751860e-04,0.080
20300,1.20322,,2.749204e-04,0.080
20400,1.21207,,2.746536e-04,0.080
20500,1.18330,,2.743855e-04,0.080
20600,1.18338,,2.741161e-04,0.080
20700,1.23978,,2.738455e-04,0.080
20800,1.20218,,2.735735e-04,0.080
20900,1.24600,,2.733003e-04,0.080
21000,1.20470,1.10459,2.730258e-04,0.080
21100,1.18682,,2.727501e-04,0.080
21200,1.18925,,2.724731e-04,0.080
21300,1.22576,,2.721948e-04,0.080
21400,1.20258,,2.719153e-04,0.080
21500,1.19023,,2.716346e-04,0.080
21600,1.19213,,2.713525e-04,0.080
21700,1.19932,,2.710693e-04,0.080
21800,1.16254,,2.707848e-04,0.080
21900,1.19352,,2.704990e-04,0.080
22000,1.15249,1.09659,2.702120e-04,0.080
22100,1.17297,,2.699238e-04,0.080
22200,1.17111,,2.696344e-04,0.080
22300,1.19851,,2.693437e-04,0.080
22400,1.21515,,2.690518e-04,0.080
22500,1.17008,,2.687586e-04,0.080
22600,1.17856,,2.684643e-04,0.080
22700,1.16037,,2.681687e-04,0.080
22800,1.14753,,2.678719e-04,0.080
22900,1.16221,,2.675739e-04,0.080
23000,1.19323,1.06044,2.672747e-04,0.080
23100,1.17197,,2.669743e-04,0.080
23200,1.16063,,2.666727e-04,0.080
23300,1.18878,,2.663699e-04,0.080
23400,1.13429,,2.660659e-04,0.080
23500,1.15664,,2.657607e-04,0.080
23600,1.17001,,2.654543e-04,0.080
23700,1.14778,,2.651467e-04,0.080
23800,1.14592,,2.648380e-04,0.080
23900,1.17148,,2.645280e-04,0.080
24000,1.17009,1.06238,2.642169e-04,0.080
24100,1.15306,,2.639046e-04,0.080
24200,1.12205,,2.635911e-04,0.080
24300,1.14934,,2.632765e-04,0.080
24400,1.12714,,2.629607e-04,0.080
24500,1.17740,,2.626438e-04,0.080
24600,1.14998,,2.623257e-04,0.080
24700,1.17015,,2.620064e-04,0.080
24800,1.15174,,2.616860e-04,0.080
24900,1.12789,,2.613644e-04,0.080
25000,1.13821,1.04935,2.610417e-04,0.080
25100,1.19887,,2.607178e-04,0.080
25200,1.11873,,2.603929e-04,0.080
25300,1.12992,,2.600667e-04,0.080
25400,1.11353,,2.597395e-04,0.080
25500,1.14257,,2.594111e-04,0.080
25600,1.14853,,2.590816e-04,0.080
25700,1.14309,,2.587510e-04,0.080
25800,1.11913,,2.584192e-04,0.080
25900,1.11955,,2.580864e-04,0.080
26000,1.12921,1.05863,2.577524e-04,0.080
26100,1.12876,,2.574173e-04,0.080
26200,1.13794,,2.570811e-04,0.080
26300,1.14555,,2.567439e-04,0.080
26400,1.14345,,2.564055e-04,0.080
26500,1.13117,,2.560660e-04,0.080
26600,1.13329,,2.557255e-04,0.080
26700,1.14775,,2.553838e-04,0.080
26800,1.14196,,2.550411e-04,0.080
26900,1.12190,,2.546973e-04,0.080
27000,1.09968,1.03994,2.543524e-04,0.080
27100,1.09679,,2.540064e-04,0.080
27200,1.10687,,2.536594e-04,0.080
27300,1.13305,,2.533113e-04,0.080
27400,1.15406,,2.529622e-04,0.080
27500,1.12599,,2.526119e-04,0.080
27600,1.08418,,2.522607e-04,0.080
27700,1.10435,,2.519084e-04,0.080
27800,1.10263,,2.515550e-04,0.080
27900,1.11688,,2.512006e-04,0.080
28000,1.10842,1.02747,2.508451e-04,0.080
28100,1.12082,,2.504886e-04,0.080
28200,1.12177,,2.501311e-04,0.080
28300,1.09176,,2.497726e-04,0.080
28400,1.12473,,2.494130e-04,0.080
28500,1.11431,,2.490524e-04,0.080
28600,1.10770,,2.486908e-04,0.080
28700,1.08768,,2.483282e-04,0.080
28800,1.14874,,2.479645e-04,0.080
28900,1.13099,,2.475999e-04,0.080
29000,1.08596,1.01165,2.472343e-04,0.080
29100,1.09208,,2.468676e-04,0.080
29200,1.10889,,2.465000e-04,0.080
29300,1.10105,,2.461313e-04,0.080
29400,1.09630,,2.457617e-04,0.080
29500,1.09617,,2.453911e-04,0.080
29600,1.11731,,2.450195e-04,0.080
29700,1.08671,,2.446470e-04,0.080
29800,1.09343,,2.442734e-04,0.080
29900,1.09470,,2.438989e-04,0.080
30000,1.06560,1.01314,2.435235e-04,0.080
30100,1.11515,,2.431470e-04,0.080
30200,1.08879,,2.427697e-04,0.080
30300,1.10570,,2.423913e-04,0.080
30400,1.05639,,2.420120e-04,0.080
30500,1.10091,,2.416318e-04,0.080
30600,1.09445,,2.412506e-04,0.080
30700,1.07411,,2.408685e-04,0.080
30800,1.06623,,2.404855e-04,0.080
30900,1.10988,,2.401015e-04,0.080
31000,1.10654,1.00059,2.397166e-04,0.080
31100,1.07803,,2.393308e-04,0.080
31200,1.08434,,2.389440e-04,0.080
31300,1.11108,,2.385564e-04,0.080
31400,1.08600,,2.381678e-04,0.080
31500,1.04270,,2.377783e-04,0.080
31600,1.03608,,2.373879e-04,0.080
31700,1.08116,,2.369967e-04,0.080
31800,1.07328,,2.366045e-04,0.080
31900,1.06546,,2.362114e-04,0.079
32000,1.08173,0.99695,2.358175e-04,0.079
32100,1.06867,,2.354227e-04,0.079
32200,1.09370,,2.350270e-04,0.079
32300,1.08388,,2.346304e-04,0.079
32400,1.09164,,2.342329e-04,0.079
32500,1.08195,,2.338346e-04,0.079
32600,1.07345,,2.334355e-04,0.079
32700,1.07898,,2.330354e-04,0.079
32800,1.08184,,2.326345e-04,0.079
32900,1.08470,,2.322328e-04,0.079
33000,1.07687,0.97568,2.318302e-04,0.079
33100,1.09578,,2.314268e-04,0.079
33200,1.09524,,2.310226e-04,0.079
33300,1.07990,,2.306175e-04,0.079
33400,1.06860,,2.302116e-04,0.079
33500,1.07354,,2.298048e-04,0.079
33600,1.06778,,2.293972e-04,0.079
33700,1.06994,,2.289889e-04,0.079
33800,1.06182,,2.285797e-04,0.079
33900,1.03480,,2.281697e-04,0.079
34000,1.06543,0.96220,2.277589e-04,0.079
34100,1.05837,,2.273473e-04,0.079
34200,1.07660,,2.269349e-04,0.079
34300,1.04061,,2.265217e-04,0.079
34400,1.07080,,2.261077e-04,0.079
34500,1.04813,,2.256930e-04,0.079
34600,1.08938,,2.252775e-04,0.079
34700,1.07178,,2.248611e-04,0.079
34800,1.02403,,2.244441e-04,0.079
34900,1.05306,,2.240262e-04,0.079
35000,1.05575,0.96167,2.236076e-04,0.079
35100,1.05369,,2.231883e-04,0.079
35200,1.08710,,2.227682e-04,0.079
35300,1.03025,,2.223473e-04,0.079
35400,1.05185,,2.219257e-04,0.079
35500,1.07206,,2.215034e-04,0.079
35600,1.02459,,2.210803e-04,0.079
35700,1.04604,,2.206565e-04,0.079
35800,1.01355,,2.202320e-04,0.079
35900,1.03168,,2.198067e-04,0.079
36000,1.03150,0.95498,2.193807e-04,0.079
36100,1.02582,,2.189541e-04,0.079
36200,1.04005,,2.185267e-04,0.079
36300,1.03171,,2.180986e-04,0.079
36400,1.04015,,2.176698e-04,0.079
36500,1.05022,,2.172403e-04,0.079
36600,1.05145,,2.168101e-04,0.079
36700,1.04174,,2.163792e-04,0.079
36800,1.03379,,2.159477e-04,0.079
36900,1.01578,,2.155155e-04,0.079
37000,1.04599,0.94820,2.150826e-04,0.079
37100,1.03506,,2.146490e-04,0.079
37200,0.98241,,2.142148e-04,0.079
37300,1.01315,,2.137799e-04,0.079
37400,1.00854,,2.133443e-04,0.079
37500,1.02429,,2.129081e-04,0.079
37600,1.01908,,2.124713e-04,0.078
37700,0.98186,,2.120338e-04,0.078
37800,1.00411,,2.115956e-04,0.078
37900,1.03683,,2.111569e-04,0.078
38000,1.02370,0.92954,2.107175e-04,0.078
38100,1.00827,,2.102775e-04,0.078
38200,1.03805,,2.098369e-04,0.078
38300,1.03166,,2.093956e-04,0.078
38400,1.01865,,2.089538e-04,0.078
38500,1.01433,,2.085113e-04,0.078
38600,1.02706,,2.080682e-04,0.078
38700,1.01964,,2.076246e-04,0.078
38800,1.01468,,2.071803e-04,0.078
38900,1.00371,,2.067355e-04,0.078
39000,1.00547,0.93090,2.062901e-04,0.078
39100,1.01449,,2.058440e-04,0.078
39200,1.01845,,2.053975e-04,0.078
39300,1.01471,,2.049503e-04,0.078
39400,1.02743,,2.045026e-04,0.078
39500,0.99798,,2.040543e-04,0.078
39600,0.98757,,2.036055e-04,0.078
39700,0.98828,,2.031561e-04,0.078
39800,0.99473,,2.027062e-04,0.078
39900,0.99135,,2.022558e-04,0.078
40000,1.00452,0.91903,2.018048e-04,0.078
40100,0.99869,,2.013532e-04,0.078
40200,1.00330,,2.009012e-04,0.078
40300,1.02378,,2.004486e-04,0.078
40400,1.00084,,1.999955e-04,0.079
40500,0.98923,,1.995419e-04,0.078
40600,1.00776,,1.990877e-04,0.078
40700,0.97186,,1.986331e-04,0.078
40800,0.99513,,1.981780e-04,0.079
40900,0.99476,,1.977223e-04,0.078
41000,1.03323,0.91331,1.972662e-04,0.078
41100,0.98114,,1.968096e-04,0.079
41200,0.98751,,1.963525e-04,0.078
41300,1.00363,,1.958950e-04,0.078
41400,1.00449,,1.954370e-04,0.078
41500,1.00776,,1.949785e-04,0.078
41600,1.01972,,1.945195e-04,0.078
41700,0.99275,,1.940601e-04,0.078
41800,0.98245,,1.936002e-04,0.078
41900,0.97333,,1.931399e-04,0.078
42000,1.01110,0.90389,1.926791e-04,0.078
42100,0.96392,,1.922179e-04,0.078
42200,1.00580,,1.917563e-04,0.078
42300,0.98589,,1.912942e-04,0.078
42400,1.01170,,1.908318e-04,0.078
42500,0.95713,,1.903688e-04,0.078
42600,0.97779,,1.899055e-04,0.078
42700,0.95426,,1.894418e-04,0.078
42800,0.94295,,1.889777e-04,0.078
42900,0.99070,,1.885131e-04,0.078
43000,0.98601,0.89819,1.880482e-04,0.078
43100,0.96746,,1.875829e-04,0.078
43200,0.96048,,1.871172e-04,0.078
43300,0.99432,,1.866511e-04,0.078
43400,0.96170,,1.861846e-04,0.078
43500,0.99424,,1.857178e-04,0.078
43600,0.99744,,1.852505e-04,0.078
43700,0.93485,,1.847830e-04,0.078
43800,0.99377,,1.843150e-04,0.078
43900,0.96558,,1.838468e-04,0.078
44000,0.95232,0.88661,1.833781e-04,0.078
44100,0.95587,,1.829092e-04,0.078
44200,0.95032,,1.824399e-04,0.078
44300,0.95974,,1.819702e-04,0.078
44400,0.93874,,1.815002e-04,0.078
44500,0.94814,,1.810300e-04,0.078
44600,0.96473,,1.805593e-04,0.078
44700,0.96852,,1.800884e-04,0.078
44800,0.95867,,1.796172e-04,0.078
44900,0.98059,,1.791456e-04,0.078
45000,0.95698,0.87978,1.786738e-04,0.078
45100,0.96809,,1.782017e-04,0.078
45200,0.98678,,1.777292e-04,0.078
45300,0.95261,,1.772565e-04,0.078
45400,0.96201,,1.767835e-04,0.078
45500,0.97610,,1.763103e-04,0.078
45600,0.97414,,1.758367e-04,0.078
45700,0.96947,,1.753629e-04,0.078
45800,0.94101,,1.748889e-04,0.078
45900,0.96833,,1.744146e-04,0.078
46000,0.96629,0.86615,1.739400e-04,0.078
46100,0.95745,,1.734652e-04,0.078
46200,0.99184,,1.729901e-04,0.078
46300,0.97705,,1.725148e-04,0.078
46400,0.94199,,1.720393e-04,0.078
46500,0.90525,,1.715635e-04,0.078
46600,0.94667,,1.710876e-04,0.078
46700,0.93118,,1.706114e-04,0.078
46800,0.97532,,1.701350e-04,0.078
46900,0.96188,,1.696584e-04,0.078
47000,0.94228,0.86031,1.691816e-04,0.078
47100,0.90437,,1.687046e-04,0.078
47200,0.92440,,1.682274e-04,0.078
47300,0.93018,,1.677500e-04,0.078
47400,0.94385,,1.672724e-04,0.078
47500,0.94308,,1.667947e-04,0.078
47600,0.93136,,1.663168e-04,0.078
47700,0.94944,,1.658387e-04,0.078
47800,0.98174,,1.653604e-04,0.078
47900,0.92985,,1.648820e-04,0.078
48000,0.96253,0.85325,1.644035e-04,0.078
48100,0.93475,,1.639247e-04,0.078
48200,0.94503,,1.634459e-04,0.078
48300,0.93633,,1.629669e-04,0.078
48400,0.95961,,1.624878e-04,0.078
48500,0.93819,,1.620085e-04,0.078
48600,0.93906,,1.615292e-04,0.078
48700,0.96366,,1.610497e-04,0.078
48800,0.93335,,1.605701e-04,0.078
48900,0.90660,,1.600904e-04,0.078
49000,0.88475,0.85686,1.596105e-04,0.078
49100,0.94043,,1.591306e-04,0.078
49200,0.92223,,1.586506e-04,0.078
49300,0.96793,,1.581705e-04,0.078
49400,0.91121,,1.576903e-04,0.078
49500,0.90376,,1.572101e-04,0.078
49600,0.92593,,1.567297e-04,0.078
49700,0.92454,,1.562493e-04,0.078
49800,0.95014,,1.557688e-04,0.078
49900,0.93755,,1.552883e-04,0.078
50000,0.94934,0.83960,1.548077e-04,0.078
50100,0.90226,,1.543271e-04,0.078
50200,0.89761,,1.538464e-04,0.078
50300,0.94620,,1.533657e-04,0.078
50400,0.92544,,1.528850e-04,0.078
50500,0.92176,,1.524042e-04,0.078
50600,0.91395,,1.519234e-04,0.078
50700,0.94003,,1.514425e-04,0.078
50800,0.91602,,1.509617e-04,0.078
50900,0.90725,,1.504809e-04,0.078
51000,0.89855,0.83651,1.500000e-04,0.078
51100,0.91832,,1.495191e-04,0.078
51200,0.91836,,1.490383e-04,0.078
51300,0.90939,,1.485575e-04,0.078
51400,0.91830,,1.480766e-04,0.078
51500,0.90501,,1.475958e-04,0.078
51600,0.87383,,1.471150e-04,0.078
51700,0.91244,,1.466343e-04,0.078
51800,0.91000,,1.461536e-04,0.078
51900,0.88818,,1.456729e-04,0.078
52000,0.91616,0.83361,1.451923e-04,0.078
52100,0.93168,,1.447117e-04,0.078
52200,0.90012,,1.442312e-04,0.078
52300,0.92165,,1.437507e-04,0.078
52400,0.87419,,1.432703e-04,0.078
52500,0.89780,,1.427899e-04,0.078
52600,0.89869,,1.423097e-04,0.078
52700,0.88887,,1.418295e-04,0.078
52800,0.89896,,1.413494e-04,0.078
52900,0.92829,,1.408694e-04,0.078
53000,0.90456,0.82344,1.403895e-04,0.078
53100,0.92209,,1.399096e-04,0.078
53200,0.87496,,1.394299e-04,0.078
53300,0.89556,,1.389503e-04,0.078
53400,0.92281,,1.384708e-04,0.078
53500,0.90157,,1.379915e-04,0.078
53600,0.91065,,1.375122e-04,0.078
53700,0.88551,,1.370331e-04,0.078
53800,0.89234,,1.365541e-04,0.078
53900,0.91499,,1.360753e-04,0.078
54000,0.90188,0.81646,1.355965e-04,0.078
54100,0.88197,,1.351180e-04,0.078
54200,0.91206,,1.346396e-04,0.078
54300,0.85882,,1.341613e-04,0.078
54400,0.88666,,1.336832e-04,0.078
54500,0.90637,,1.332053e-04,0.078
54600,0.88777,,1.327276e-04,0.078
54700,0.91345,,1.322500e-04,0.078
54800,0.88202,,1.317726e-04,0.078
54900,0.90261,,1.312954e-04,0.078
55000,0.90716,0.81068,1.308184e-04,0.078
55100,0.90548,,1.303416e-04,0.078
55200,0.87974,,1.298650e-04,0.078
55300,0.87229,,1.293886e-04,0.078
55400,0.89683,,1.289124e-04,0.078
55500,0.90454,,1.284365e-04,0.078
55600,0.89277,,1.279607e-04,0.078
55700,0.88195,,1.274852e-04,0.078
55800,0.88096,,1.270099e-04,0.078
55900,0.88794,,1.265348e-04,0.078
56000,0.87205,0.81093,1.260600e-04,0.078
56100,0.88001,,1.255854e-04,0.078
56200,0.85016,,1.251111e-04,0.078
56300,0.88615,,1.246371e-04,0.078
56400,0.87572,,1.241633e-04,0.078
56500,0.87797,,1.236897e-04,0.078
56600,0.86679,,1.232165e-04,0.078
56700,0.87212,,1.227435e-04,0.078
56800,0.88303,,1.222708e-04,0.078
56900,0.86565,,1.217983e-04,0.078
57000,0.87506,0.79665,1.213262e-04,0.078
57100,0.86164,,1.208544e-04,0.078
57200,0.85446,,1.203828e-04,0.078
57300,0.88951,,1.199116e-04,0.078
57400,0.87255,,1.194407e-04,0.078
57500,0.87521,,1.189700e-04,0.078
57600,0.86648,,1.184998e-04,0.078
57700,0.86943,,1.180298e-04,0.078
57800,0.84085,,1.175601e-04,0.078
57900,0.86813,,1.170908e-04,0.078
58000,0.84657,0.79640,1.166219e-04,0.078
58100,0.83016,,1.161532e-04,0.078
58200,0.88762,,1.156850e-04,0.078
58300,0.82801,,1.152170e-04,0.078
58400,0.82605,,1.147495e-04,0.078
58500,0.84094,,1.142822e-04,0.078
58600,0.87301,,1.138154e-04,0.078
58700,0.87217,,1.133489e-04,0.078
58800,0.86347,,1.128828e-04,0.078
58900,0.84793,,1.124171e-04,0.078
59000,0.88014,0.78454,1.119518e-04,0.078
59100,0.84810,,1.114869e-04,0.078
59200,0.87550,,1.110223e-04,0.078
59300,0.86374,,1.105582e-04,0.078
59400,0.84631,,1.100945e-04,0.078
59500,0.84459,,1.096312e-04,0.078
59600,0.83909,,1.091682e-04,0.078
59700,0.84050,,1.087058e-04,0.078
59800,0.85049,,1.082437e-04,0.078
59900,0.84497,,1.077821e-04,0.078
60000,0.86374,0.77776,1.073209e-04,0.077
60100,0.81747,,1.068601e-04,0.077
60200,0.84018,,1.063998e-04,0.077
60300,0.83760,,1.059399e-04,0.077
60400,0.83900,,1.054805e-04,0.077
60500,0.84957,,1.050215e-04,0.077
60600,0.85906,,1.045630e-04,0.077
60700,0.85220,,1.041050e-04,0.077
60800,0.85045,,1.036475e-04,0.077
60900,0.84266,,1.031904e-04,0.077
61000,0.83539,0.77102,1.027338e-04,0.077
61100,0.86240,,1.022777e-04,0.077
61200,0.84456,,1.018220e-04,0.077
61300,0.82283,,1.013669e-04,0.077
61400,0.81619,,1.009123e-04,0.077
61500,0.79871,,1.004581e-04,0.077
61600,0.82903,,1.000045e-04,0.077
61700,0.83572,,9.955142e-05,0.077
61800,0.83739,,9.909884e-05,0.077
61900,0.84554,,9.864678e-05,0.077
62000,0.81049,0.75630,9.819524e-05,0.077
62100,0.83793,,9.774424e-05,0.077
62200,0.83433,,9.729378e-05,0.077
62300,0.82446,,9.684385e-05,0.077
62400,0.81242,,9.639448e-05,0.077
62500,0.84378,,9.594565e-05,0.077
62600,0.81139,,9.549738e-05,0.077
62700,0.83867,,9.504967e-05,0.077
62800,0.84606,,9.460253e-05,0.077
62900,0.81104,,9.415595e-05,0.077
63000,0.84576,0.75340,9.370995e-05,0.077
63100,0.83665,,9.326453e-05,0.077
63200,0.81858,,9.281969e-05,0.077
63300,0.81547,,9.237543e-05,0.077
63400,0.83023,,9.193177e-05,0.077
63500,0.85215,,9.148871e-05,0.077
63600,0.80520,,9.104625e-05,0.077
63700,0.79895,,9.060439e-05,0.077
63800,0.81955,,9.016314e-05,0.077
63900,0.80173,,8.972251e-05,0.077
64000,0.81256,0.75067,8.928250e-05,0.077
64100,0.81030,,8.884311e-05,0.077
64200,0.79441,,8.840435e-05,0.077
64300,0.82955,,8.796622e-05,0.077
64400,0.79824,,8.752874e-05,0.077
64500,0.82574,,8.709189e-05,0.077
64600,0.80123,,8.665569e-05,0.077
64700,0.82163,,8.622014e-05,0.077
64800,0.80843,,8.578524e-05,0.077
64900,0.81679,,8.535101e-05,0.077
65000,0.81836,0.74264,8.491744e-05,0.077
65100,0.81518,,8.448454e-05,0.077
65200,0.82475,,8.405231e-05,0.077
