step,train_loss,val_loss,lr,sec_per_step
15000,0.94096,0.92400,2.643243e-04,0.105
15100,0.92636,,2.637966e-04,0.105
15200,0.92668,,2.632656e-04,0.105
15300,0.92210,,2.627313e-04,0.105
15400,0.91845,,2.621937e-04,0.105
15500,0.92863,,2.616528e-04,0.105
15600,0.92222,,2.611086e-04,0.105
15700,0.88078,,2.605611e-04,0.105
15800,0.94588,,2.600104e-04,0.105
15900,0.91107,,2.594565e-04,0.105
16000,0.90046,0.91886,2.588993e-04,0.105
16100,0.88276,,2.583390e-04,0.105
16200,0.90145,,2.577755e-04,0.105
16300,0.91763,,2.572088e-04,0.105
16400,0.89880,,2.566390e-04,0.105
16500,0.89297,,2.560660e-04,0.105
16600,0.86799,,2.554900e-04,0.105
16700,0.90762,,2.549108e-04,0.105
16800,0.91689,,2.543286e-04,0.105
16900,0.87332,,2.537433e-04,0.105
17000,0.85404,0.89390,2.531549e-04,0.105
17100,0.89806,,2.525636e-04,0.105
17200,0.91156,,2.519692e-04,0.105
17300,0.92204,,2.513718e-04,0.105
17400,0.88861,,2.507715e-04,0.105
17500,0.91258,,2.501682e-04,0.105
17600,0.91103,,2.495619e-04,0.105
17700,0.88393,,2.489528e-04,0.105
17800,0.86299,,2.483407e-04,0.105
17900,0.89778,,2.477258e-04,0.105
18000,0.86005,0.87496,2.471079e-04,0.105
18100,0.86899,,2.464873e-04,0.105
18200,0.89976,,2.458638e-04,0.105
18300,0.86221,,2.452375e-04,0.105
18400,0.88428,,2.446084e-04,0.105
18500,0.86225,,2.439765e-04,0.105
18600,0.84270,,2.433419e-04,0.105
18700,0.88810,,2.427045e-04,0.105
18800,0.91292,,2.420644e-04,0.105
18900,0.85868,,2.414216e-04,0.105
19000,0.84934,0.83785,2.407761e-04,0.105
19100,0.85451,,2.401280e-04,0.105
19200,0.85852,,2.394772e-04,0.105
19300,0.83049,,2.388238e-04,0.105
19400,0.82024,,2.381678e-04,0.105
19500,0.86456,,2.375092e-04,0.105
19600,0.84599,,2.368480e-04,0.105
19700,0.87716,,2.361843e-04,0.105
19800,0.85461,,2.355181e-04,0.105
19900,0.84103,,2.348493e-04,0.105
20000,0.83099,0.83324,2.341781e-04,0.105
20100,0.83922,,2.335043e-04,0.105
20200,0.82122,,2.328282e-04,0.105
20300,0.82434,,2.321496e-04,0.105
20400,0.83865,,2.314686e-04,0.105
20500,0.81999,,2.307852e-04,0.105
20600,0.86236,,2.300994e-04,0.105
20700,0.86615,,2.294113e-04,0.105
20800,0.84611,,2.287209e-04,0.105
20900,0.82613,,2.280281e-04,0.105
21000,0.80732,0.81425,2.273331e-04,0.105
21100,0.86005,,2.266358e-04,0.105
21200,0.82883,,2.259362e-04,0.105
21300,0.83404,,2.252344e-04,0.105
21400,0.82196,,2.245304e-04,0.105
21500,0.83017,,2.238242e-04,0.105
21600,0.84196,,2.231159e-04,0.105
21700,0.86739,,2.224054e-04,0.105
21800,0.79425,,2.216928e-04,0.105
21900,0.79815,,2.209781e-04,0.105
22000,0.82315,0.79915,2.202613e-04,0.105
22100,0.84279,,2.195424e-04,0.105
22200,0.80207,,2.188215e-04,0.105
22300,0.83479,,2.180986e-04,0.105
22400,0.80117,,2.173737e-04,0.105
22500,0.82682,,2.166468e-04,0.105
22600,0.77469,,2.159179e-04,0.105
22700,0.80709,,2.151871e-04,0.105
22800,0.79269,,2.144544e-04,0.105
22900,0.79240,,2.137198e-04,0.105
23000,0.80626,0.79119,2.129834e-04,0.105
23100,0.79924,,2.122451e-04,0.105
23200,0.80608,,2.115049e-04,0.105
23300,0.81040,,2.107630e-04,0.105
23400,0.77222,,2.100193e-04,0.105
23500,0.82570,,2.092738e-04,0.105
23600,0.80920,,2.085266e-04,0.105
23700,0.80944,,2.077776e-04,0.105
23800,0.80249,,2.070270e-04,0.105
23900,0.78078,,2.062747e-04,0.105
24000,0.79995,0.82276,2.055207e-04,0.105
24100,0.76900,,2.047651e-04,0.105
24200,0.78120,,2.040079e-04,0.105
24300,0.78671,,2.032492e-04,0.105
24400,0.82566,,2.024888e-04,0.105
24500,0.78111,,2.017269e-04,0.105
24600,0.81281,,2.009635e-04,0.105
24700,0.79983,,2.001987e-04,0.105
24800,0.78563,,1.994323e-04,0.105
24900,0.79852,,1.986645e-04,0.105
25000,0.79304,0.75691,1.978952e-04,0.105
25100,0.78524,,1.971246e-04,0.105
25200,0.74689,,1.963525e-04,0.105
25300,0.78460,,1.955792e-04,0.105
25400,0.76172,,1.948044e-04,0.105
25500,0.76510,,1.940284e-04,0.105
25600,0.80408,,1.932511e-04,0.105
25700,0.79163,,1.924724e-04,0.105
25800,0.76881,,1.916926e-04,0.105
25900,0.74661,,1.909115e-04,0.105
26000,0.75393,0.75014,1.901293e-04,0.105
26100,0.79442,,1.893458e-04,0.105
26200,0.76317,,1.885612e-04,0.105
26300,0.76339,,1.877755e-04,0.105
