step,train_loss,val_loss,lr,sec_per_step
15000,0.32423,0.28255,2.643243e-04,0.120
15100,0.31309,,2.637966e-04,0.120
15200,0.31646,,2.632656e-04,0.120
15300,0.30859,,2.627313e-04,0.120
15400,0.31525,,2.621937e-04,0.120
15500,0.31820,,2.616528e-04,0.120
15600,0.31393,,2.611086e-04,0.120
15700,0.32019,,2.605611e-04,0.120
15800,0.31796,,2.600104e-04,0.120
15900,0.31232,,2.594565e-04,0.120
16000,0.29631,0.27268,2.588993e-04,0.120
16100,0.31246,,2.583390e-04,0.120
16200,0.30655,,2.577755e-04,0.120
16300,0.30134,,2.572088e-04,0.120
16400,0.30411,,2.566390e-04,0.120
16500,0.31422,,2.560660e-04,0.120
16600,0.29600,,2.554900e-04,0.119
16700,0.30538,,2.549108e-04,0.119
16800,0.30058,,2.543286e-04,0.119
16900,0.30703,,2.537433e-04,0.119
17000,0.29309,0.25346,2.531549e-04,0.119
17100,0.30320,,2.525636e-04,0.119
17200,0.30042,,2.519692e-04,0.119
17300,0.30841,,2.513718e-04,0.119
17400,0.29084,,2.507715e-04,0.119
17500,0.28766,,2.501682e-04,0.119
17600,0.28739,,2.495619e-04,0.119
17700,0.29232,,2.489528e-04,0.119
17800,0.29771,,2.483407e-04,0.119
17900,0.27053,,2.477258e-04,0.119
18000,0.28197,0.23937,2.471079e-04,0.119
18100,0.29453,,2.464873e-04,0.119
18200,0.27436,,2.458638e-04,0.119
18300,0.28115,,2.452375e-04,0.119
18400,0.28483,,2.446084e-04,0.119
18500,0.27862,,2.439765e-04,0.119
18600,0.28840,,2.433419e-04,0.119
18700,0.28101,,2.427045e-04,0.119
18800,0.27744,,2.420644e-04,0.119
18900,0.26393,,2.414216e-04,0.119
19000,0.26948,0.23628,2.407761e-04,0.119
19100,0.26832,,2.401280e-04,0.119
19200,0.27434,,2.394772e-04,0.119
19300,0.25200,,2.388238e-04,0.119
19400,0.25437,,2.381678e-04,0.119
19500,0.26815,,2.375092e-04,0.119
19600,0.27623,,2.368480e-04,0.119
19700,0.26253,,2.361843e-04,0.119
19800,0.25552,,2.355181e-04,0.119
19900,0.26116,,2.348493e-04,0.119
20000,0.26348,0.22292,2.341781e-04,0.119
20100,0.26584,,2.335043e-04,0.119
20200,0.26169,,2.328282e-04,0.119
20300,0.25734,,2.321496e-04,0.119
20400,0.25961,,2.314686e-04,0.119
20500,0.25074,,2.307852e-04,0.119
20600,0.25291,,2.300994e-04,0.119
20700,0.27290,,2.294113e-04,0.119
20800,0.25015,,2.287209e-04,0.118
20900,0.27569,,2.280281e-04,0.118
21000,0.25146,0.22110,2.273331e-04,0.118
21100,0.25240,,2.266358e-04,0.118
21200,0.24901,,2.259362e-04,0.118
21300,0.25629,,2.252344e-04,0.118
21400,0.25061,,2.245304e-04,0.118
21500,0.24687,,2.238242e-04,0.118
21600,0.23714,,2.231159e-04,0.118
21700,0.24449,,2.224054e-04,0.118
21800,0.23904,,2.216928e-04,0.118
21900,0.24364,,2.209781e-04,0.118
22000,0.22921,0.21150,2.202613e-04,0.118
22100,0.23047,,2.195424e-04,0.118
22200,0.22424,,2.188215e-04,0.118
22300,0.24189,,2.180986e-04,0.118
22400,0.24603,,2.173737e-04,0.118
22500,0.22684,,2.166468e-04,0.118
22600,0.23806,,2.159179e-04,0.118
22700,0.23234,,2.151871e-04,0.118
22800,0.21682,,2.144544e-04,0.118
22900,0.22832,,2.137198e-04,0.118
23000,0.23828,0.19138,2.129834e-04,0.118
23100,0.23412,,2.122451e-04,0.118
23200,0.23024,,2.115049e-04,0.118
23300,0.22774,,2.107630e-04,0.118
23400,0.21914,,2.100193e-04,0.118
23500,0.21686,,2.092738e-04,0.118
23600,0.22579,,2.085266e-04,0.118
23700,0.21013,,2.077776e-04,0.118
23800,0.21899,,2.070270e-04,0.118
23900,0.22827,,2.062747e-04,0.118
24000,0.21883,0.18601,2.055207e-04,0.118
24100,0.21545,,2.047651e-04,0.118
24200,0.21355,,2.040079e-04,0.118
24300,0.22546,,2.032492e-04,0.118
24400,0.20489,,2.024888e-04,0.118
24500,0.22340,,2.017269e-04,0.118
24600,0.21537,,2.009635e-04,0.118
24700,0.21603,,2.001987e-04,0.118
24800,0.21824,,1.994323e-04,0.118
24900,0.21104,,1.986645e-04,0.118
25000,0.20408,0.17544,1.978952e-04,0.118
25100,0.22187,,1.971246e-04,0.118
25200,0.19205,,1.963525e-04,0.118
25300,0.19892,,1.955792e-04,0.118
25400,0.19558,,1.948044e-04,0.118
25500,0.21345,,1.940284e-04,0.118
25600,0.21183,,1.932511e-04,0.118
25700,0.19353,,1.924724e-04,0.118
25800,0.19884,,1.916926e-04,0.118
25900,0.19408,,1.909115e-04,0.118
26000,0.20040,0.17056,1.901293e-04,0.118
26100,0.20042,,1.893458e-04,0.118
26200,0.20037,,1.885612e-04,0.118
26300,0.20180,,1.877755e-04,0.118
26400,0.20553,,1.869886e-04,0.118
26500,0.20055,,1.862007e-04,0.118
26600,0.19436,,1.854117e-04,0.118
26700,0.19627,,1.846217e-04,0.118
26800,0.18840,,1.838306e-04,0.118
26900,0.19405,,1.830386e-04,0.118
27000,0.18622,0.16576,1.822456e-04,0.118
27100,0.18193,,1.814516e-04,0.118
27200,0.18626,,1.806567e-04,0.118
27300,0.19205,,1.798610e-04,0.118
27400,0.19368,,1.790643e-04,0.118
27500,0.18689,,1.782668e-04,0.118
27600,0.17286,,1.774685e-04,0.118
27700,0.18125,,1.766693e-04,0.118
27800,0.18662,,1.758694e-04,0.118
27900,0.17870,,1.750687e-04,0.118
28000,0.18296,0.15658,1.742673e-04,0.118
28100,0.18344,,1.734652e-04,0.118
28200,0.18469,,1.726624e-04,0.118
28300,0.16881,,1.718589e-04,0.118
28400,0.17885,,1.710547e-04,0.118
28500,0.18319,,1.702500e-04,0.118
